Distance_(pixels),Gray_Value
1468,46.6667
1469,45.6667
1470,47.0000
1471,45.0000
1472,46.3333
1473,46.0000
1474,45.3333
1475,44.0000
1476,45.6667
1477,45.0000
1478,45.3333
1479,45.3333
1480,44.6667
1481,45.3333
1482,45.0000
1483,44.6667
1484,45.6667
1485,43.3333
1486,44.0000
1487,45.3333
1488,44.0000
1489,43.0000
1490,43.0000
1491,43.3333
1492,43.0000
1493,44.6667
1494,43.6667
1495,43.0000
1496,43.6667
1497,43.0000
1498,43.6667
1499,44.3333
1500,43.3333
1501,41.0000
1502,42.0000
1503,41.6667
1504,42.6667
1505,42.6667
1506,43.0000
1507,42.6667
1508,41.3333
1509,40.6667
1510,41.3333
1511,42.0000
1512,42.6667
1513,42.0000
1514,41.0000
1515,41.3333
1516,43.0000
1517,42.3333
1518,42.0000
1519,40.3333
1520,42.0000
1521,41.3333
1522,41.6667
1523,41.6667
1524,40.3333
1525,40.6667
1526,39.0000
1527,40.0000
1528,39.3333
1529,38.0000
1530,38.3333
1531,37.0000
1532,39.3333
1533,38.0000
1534,40.0000
1535,38.0000
1536,39.3333
1537,38.3333
1538,39.3333
1539,37.0000
1540,38.0000
1541,38.3333
1542,38.6667
1543,40.3333
1544,38.6667
1545,39.3333
1546,39.3333
1547,38.3333
1548,39.3333
1549,39.0000
1550,39.3333
1551,38.3333
1552,40.0000
1553,39.0000
1554,39.0000
1555,37.3333
1556,39.0000
1557,37.6667
1558,39.0000
1559,40.0000
1560,39.0000
1561,38.0000
1562,37.6667
1563,37.0000
1564,37.6667
1565,38.3333
1566,39.0000
1567,38.0000
1568,37.6667
1569,35.3333
1570,37.3333
1571,37.0000
1572,37.3333
1573,37.6667
1574,37.3333
1575,36.0000
1576,35.6667
1577,36.3333
1578,37.6667
1579,36.0000
1580,36.6667
1581,36.3333
1582,36.3333
1583,34.3333
1584,36.3333
1585,34.6667
1586,35.6667
1587,36.3333
1588,37.3333
1589,37.0000
1590,37.3333
1591,36.6667
1592,36.6667
1593,35.0000
1594,35.0000
1595,33.6667
1596,36.3333
1597,34.6667
1598,35.6667
1599,34.6667
1600,36.0000
1601,35.6667
1602,36.3333
1603,33.6667
1604,36.0000
1605,35.0000
1606,35.0000
1607,35.3333
1608,33.6667
1609,32.6667
1610,34.6667
1611,34.6667
1612,35.3333
1613,33.6667
1614,33.6667
1615,33.0000
1616,32.6667
1617,32.6667
1618,31.6667
1619,32.0000
1620,31.6667
1621,31.3333
1622,30.6667
1623,31.6667
1624,31.3333
1625,32.0000
1626,32.6667
1627,33.3333
1628,33.3333
1629,34.6667
1630,33.3333
1631,32.0000
1632,33.3333
1633,33.6667
1634,32.0000
1635,32.3333
1636,33.3333
1637,32.3333
1638,33.3333
1639,33.6667
1640,32.6667
1641,32.0000
1642,32.6667
1643,35.3333
1644,33.6667
1645,35.6667
1646,0.0000
1647,0.0000
1648,0.0000
1649,0.0000
1650,0.0000
1651,0.0000
1652,0.0000
1653,0.0000
1654,0.0000
1655,0.0000
1656,0.0000
1657,0.0000
1658,0.0000
1659,0.0000
1660,0.0000
1661,0.0000
1662,0.0000
1663,0.0000
1664,0.0000
1665,0.0000
1666,0.0000
1667,0.0000
1668,0.0000
1669,0.0000
1670,0.0000
1671,0.0000
1672,0.0000
1673,0.0000
1674,0.0000
1675,0.0000
1676,0.0000
1677,0.0000
1678,0.0000
1679,0.0000
1680,0.0000
1681,0.0000
1682,0.0000
1683,0.0000
1684,0.0000
1685,0.0000
1686,0.0000
1687,0.0000
1688,0.0000
1689,0.0000
1690,0.0000
1691,0.0000
1692,0.0000
1693,0.0000
1694,0.0000
1695,0.0000
1696,0.0000
1697,0.0000
1698,0.0000
1699,0.0000
1700,0.0000
1701,0.0000
1702,0.0000
1703,0.0000
1704,0.0000
1705,0.0000
1706,0.0000
1707,0.0000
1708,0.0000
1709,0.0000
1710,0.0000
1711,0.0000
1712,0.0000
1713,0.0000
1714,0.0000
1715,0.0000
1716,0.0000
1717,0.0000
1718,0.0000
1719,0.0000
1720,0.0000
1721,0.0000
1722,0.0000
1723,0.0000
1724,0.0000
1725,0.0000
1726,0.0000
1727,0.0000
1728,0.0000
1729,0.0000
1730,0.0000
1731,0.0000
1732,0.0000
1733,0.0000
1734,0.0000
1735,0.0000
1736,0.0000
1737,0.0000
1738,0.0000
1739,0.0000
1740,0.0000
1741,0.0000
1742,0.0000
1743,0.0000
1744,0.0000
1745,0.0000
1746,0.0000
1747,0.0000
1748,0.0000
1749,0.0000
1750,0.0000
1751,0.0000
1752,0.0000
1753,0.0000
1754,0.0000
1755,0.0000
1756,0.0000
1757,0.0000
1758,0.0000
1759,0.0000
1760,0.0000
1761,0.0000
1762,0.0000
1763,0.0000
1764,0.0000
1765,0.0000
1766,0.0000
1767,0.0000
1768,0.0000
1769,0.0000
1770,0.0000
1771,0.0000
1772,0.0000
1773,0.0000
1774,0.0000
1775,0.0000
1776,0.0000
1777,0.0000
1778,0.0000
1779,0.0000
1780,0.0000
1781,0.0000
1782,0.0000
1783,0.0000
1784,0.0000
1785,0.0000
1786,0.0000
1787,0.0000
1788,0.0000
1789,0.0000
1790,0.0000
1791,0.0000
1792,0.0000
1793,0.0000
1794,0.0000
1795,0.0000
1796,0.0000
1797,0.0000
1798,0.0000
1799,0.0000
1800,0.0000
1801,0.0000
1802,0.0000
1803,0.0000
1804,0.0000
1805,0.0000
1806,0.0000
1807,0.0000
1808,0.0000
1809,0.0000
1810,0.0000
1811,0.0000
1812,0.0000
1813,0.0000
1814,0.0000
1815,0.0000
1816,0.0000
1817,0.0000
1818,0.0000
1819,0.0000
1820,0.0000
1821,0.0000
1822,0.0000
1823,0.0000
1824,0.0000
1825,0.0000
1826,0.0000
1827,0.0000
1828,0.0000
1829,0.0000
1830,0.0000
1831,0.0000
1832,0.0000
1833,0.0000
1834,0.0000
1835,0.0000
1836,0.0000
1837,0.0000
1838,0.0000
1839,0.0000
1840,0.0000
1841,0.0000
1842,0.0000
1843,0.0000
1844,0.0000
1845,0.0000
1846,0.0000
1847,0.0000
1848,0.0000
1849,0.0000
1850,0.0000
1851,0.0000
1852,0.0000
